Policy_Id,Policy_Year,Make,Body_Style,Model_Year,Model_Color,Miles_Driven,Driver_Hair_Color,Years_Customer,Accident_Reported
4876,2014,Honda,suv,2009,White,18597,Brown,10,0
4877,2013,Honda,truck,2009,White,12219,Brown,16,0
4878,2002,Subaru,truck,2002,Blue,23535,Black,9,1
4879,2017,Honda,suv,2005,Red,16791,Brown,6,0
4880,2016,Subaru,truck,2014,White,14564,Black,10,0
4881,2007,Toyota,sedan,2004,Blue,4399,Black,6,0
4882,2020,Toyota,truck,2004,Red,19120,Black,18,1
4883,2001,Honda,suv,2017,White,13275,Black,17,0
4884,2021,Toyota,truck,2001,White,11491,Brown,8,1
4885,2022,Honda,suv,2000,White,22330,Brown,17,0
4886,2016,Toyota,sedan,2012,White,11025,Black,4,0
4887,2020,Toyota,suv,2004,Red,11832,Black,11,0
4888,2022,Subaru,truck,2004,Red,21908,Black,17,0
4889,2013,Honda,suv,2001,White,17051,Black,18,0
4890,2015,Toyota,truck,2017,White,15028,Black,11,0
4891,2007,Toyota,sedan,2001,White,5758,Brown,10,0
4892,2006,Toyota,suv,2022,White,18193,Black,8,1
4893,2019,Honda,sedan,2022,Red,24597,Black,19,0
4894,2016,Honda,truck,2006,Blue,15532,Black,15,0
4895,2005,Toyota,sedan,2018,White,18687,Brown,3,0
4896,2001,Toyota,truck,2012,White,17223,Brown,17,0
4897,2007,Toyota,truck,2015,Red,4069,Brown,4,0
4898,2006,Honda,suv,2015,Red,2115,Brown,8,0
4899,2018,Toyota,truck,2008,Red,4952,Brown,7,0
4900,2022,Honda,truck,2012,Red,2039,Black,12,0
4901,2023,Toyota,truck,2019,Red,9936,Brown,13,0
4902,2005,Toyota,truck,2001,White,5894,Black,19,0
4903,2012,Subaru,truck,2020,Red,5747,Brown,16,0
4904,2002,Honda,sedan,2009,Red,14646,Black,7,0
4905,2015,Subaru,sedan,2010,Blue,1726,Brown,6,0
4906,2002,Subaru,suv,2004,Red,5877,Brown,7,0
4907,2010,Honda,truck,2012,Blue,3150,Black,10,0
4908,2021,Toyota,sedan,2007,White,15407,Black,6,1
4909,2017,Honda,sedan,2016,White,13676,Brown,2,0
4910,2023,Toyota,suv,2020,Red,24179,Black,16,0
4911,2005,Honda,truck,2018,Blue,12005,Black,14,0
4912,2021,Toyota,sedan,2001,White,1508,Brown,18,0
4913,2019,Toyota,sedan,2019,White,3569,Black,8,0
4914,2018,Subaru,sedan,2006,White,18126,Brown,18,0
4915,2022,Honda,sedan,2022,White,10102,Brown,3,0
4916,2014,Honda,truck,2009,White,1763,Brown,6,0
4917,2019,Honda,truck,2000,White,9746,Brown,2,0
4918,2018,Subaru,truck,2016,Blue,6019,Black,11,0
4919,2015,Toyota,sedan,2005,Red,12067,Black,15,0
4920,2010,Subaru,truck,2019,Blue,14151,Black,11,0
4921,2023,Toyota,suv,2020,Blue,6719,Brown,18,0
4922,2014,Honda,sedan,2023,Red,13922,Black,15,0
4923,2009,Honda,truck,2020,White,11612,Brown,11,0
4924,2009,Honda,sedan,2019,Red,10921,Brown,16,0
4925,2013,Honda,suv,2011,White,5598,Black,8,0
4926,2013,Honda,sedan,2023,Red,14420,Black,3,1
4927,2004,Subaru,sedan,2003,Blue,8226,Black,13,0
4928,2021,Honda,truck,2002,White,16676,Brown,19,1
4929,2011,Toyota,suv,2016,Red,24805,Black,13,0
4930,2009,Subaru,truck,2016,Red,19442,Black,11,0
4931,2001,Toyota,sedan,2007,White,17524,Black,7,0
4932,2019,Toyota,truck,2018,Blue,5850,Brown,8,1
4933,2009,Honda,sedan,2022,Red,8577,Brown,7,1
4934,2008,Subaru,suv,2012,Blue,1479,Brown,12,0
4935,2020,Honda,sedan,2023,White,5341,Black,14,0
4936,2014,Subaru,suv,2017,Red,9229,Brown,11,0
4937,2002,Subaru,suv,2007,Blue,10732,Brown,7,1
4938,2019,Subaru,suv,2018,Blue,7742,Brown,15,0
4939,2008,Toyota,sedan,2011,White,8872,Black,13,0
4940,2002,Subaru,sedan,2015,Red,10191,Brown,5,0
4941,2001,Toyota,truck,2020,Red,20124,Brown,14,1
4942,2003,Subaru,suv,2005,Red,6343,Brown,9,0
4943,2021,Toyota,sedan,2022,White,23763,Brown,17,0
4944,2014,Toyota,truck,2007,Blue,21053,Black,18,1
4945,2015,Toyota,suv,2015,Blue,18209,Brown,1,1
4946,2011,Honda,suv,2022,Red,4731,Black,7,1
4947,2008,Honda,truck,2006,Red,3203,Black,4,1
4948,2014,Toyota,sedan,2001,Red,10397,Brown,16,0
4949,2001,Honda,sedan,2001,White,6452,Brown,4,0
4950,2003,Toyota,suv,2003,White,24863,Brown,11,0
4951,2006,Subaru,suv,2012,White,11458,Brown,10,0
4952,2017,Honda,sedan,2004,Blue,7134,Brown,1,1
4953,2008,Honda,sedan,2011,Red,24375,Brown,16,0
4954,2013,Subaru,suv,2006,Blue,24397,Brown,9,1
4955,2008,Honda,suv,2019,White,8769,Black,1,1
4956,2016,Honda,truck,2002,Red,22904,Black,15,1
4957,2013,Honda,sedan,2016,White,5521,Black,16,0
4958,2003,Honda,truck,2020,Blue,6158,Brown,3,0
4959,2006,Subaru,suv,2006,White,15795,Brown,12,0
4960,2001,Honda,sedan,2005,Blue,22922,Black,18,0
4961,2015,Honda,suv,2020,Blue,24871,Brown,12,0
4962,2022,Toyota,suv,2012,Red,12208,Black,4,0
4963,2015,Subaru,sedan,2010,Blue,2734,Brown,7,0
4964,2020,Subaru,suv,2017,Blue,13765,Brown,3,0
4965,2002,Toyota,truck,2003,White,3552,Brown,20,0
4966,2014,Honda,sedan,2000,Blue,15376,Brown,8,1
4967,2012,Honda,suv,2007,Blue,19321,Brown,18,0
4968,2020,Honda,sedan,2008,White,10797,Black,9,1
4969,2003,Subaru,sedan,2014,White,4117,Brown,5,0
4970,2005,Subaru,truck,2007,Red,7958,Brown,17,0
4971,2020,Subaru,suv,2010,Red,20762,Black,5,1
4972,2016,Honda,suv,2005,White,23010,Brown,18,0
4973,2015,Honda,suv,2015,White,5636,Brown,8,1
4974,2009,Honda,suv,2010,Red,10656,Black,12,0
4975,2000,Toyota,suv,2014,Blue,7134,Black,10,0
4976,2018,Honda,truck,2004,Blue,1086,Brown,17,0
4977,2012,Subaru,suv,2009,Red,15551,Black,1,0
4978,2022,Subaru,sedan,2016,White,16009,Brown,2,0
4979,2000,Subaru,sedan,2009,White,1841,Black,12,0
4980,2016,Honda,sedan,2021,White,15919,Brown,5,1
4981,2019,Honda,suv,2023,Blue,12293,Brown,19,0
4982,2007,Honda,suv,2005,Blue,5012,Black,7,0
4983,2023,Toyota,suv,2003,Red,23616,Brown,8,0
4984,2016,Subaru,suv,2010,White,24590,Brown,2,0
4985,2010,Honda,sedan,2012,White,8721,Brown,12,0
4986,2003,Subaru,suv,2017,White,23326,Brown,4,0
4987,2021,Subaru,sedan,2007,White,7389,Black,10,0
4988,2022,Subaru,sedan,2021,Red,18339,Brown,1,1
4989,2008,Subaru,sedan,2006,Red,10918,Black,13,0
4990,2020,Subaru,truck,2004,Blue,7704,Brown,13,0
4991,2016,Toyota,truck,2023,Blue,19117,Black,4,1
4992,2012,Honda,truck,2001,Red,7050,Black,18,0
4993,2000,Toyota,truck,2004,White,24646,Black,6,1
4994,2010,Toyota,sedan,2023,Blue,14956,Black,20,1
4995,2012,Toyota,truck,2010,White,10117,Brown,1,0
4996,2019,Toyota,truck,2012,Red,21116,Black,18,1
4997,2021,Subaru,suv,2019,White,14801,Brown,16,0
4998,2023,Subaru,sedan,2020,Red,7640,Black,2,0
4999,2016,Toyota,truck,2006,White,6903,Brown,14,0
5000,2004,Honda,sedan,2011,Red,17016,Black,11,0
5001,2012,Subaru,sedan,2017,Red,21687,Brown,19,0
5002,2005,Honda,sedan,2003,White,6418,Black,15,0
5003,2012,Honda,suv,2009,White,23264,Brown,8,1
5004,2001,Subaru,sedan,2015,White,9275,Black,2,0
5005,2013,Toyota,suv,2019,Blue,6748,Black,20,0
5006,2023,Subaru,sedan,2003,Blue,10768,Brown,18,0
5007,2017,Subaru,sedan,2016,White,15882,Brown,17,0
5008,2023,Subaru,suv,2000,White,16234,Brown,19,0
5009,2006,Honda,sedan,2004,Red,7492,Black,12,0
5010,2013,Honda,sedan,2023,White,15374,Brown,5,1
5011,2007,Honda,sedan,2018,Blue,8207,Brown,15,0
5012,2005,Subaru,truck,2008,Red,11126,Brown,14,0
5013,2020,Toyota,sedan,2003,Blue,9350,Brown,14,0
5014,2008,Honda,sedan,2021,White,3023,Black,16,0
5015,2016,Subaru,sedan,2018,White,17823,Black,1,0
5016,2005,Honda,truck,2019,Red,22866,Black,3,1
5017,2005,Honda,truck,2002,White,20274,Brown,11,1
5018,2015,Subaru,sedan,2003,Red,15091,Black,13,0
5019,2009,Subaru,truck,2017,Blue,17436,Brown,8,1
5020,2015,Honda,suv,2009,White,13947,Brown,1,0
5021,2019,Subaru,sedan,2014,Red,20210,Black,5,1
5022,2006,Subaru,suv,2017,Red,21586,Brown,3,0
5023,2003,Toyota,suv,2017,White,4242,Brown,15,0
5024,2018,Subaru,truck,2010,Red,4562,Black,6,0
5025,2012,Toyota,truck,2017,Blue,6184,Brown,4,0
5026,2022,Subaru,suv,2017,Blue,21820,Brown,15,0
5027,2023,Subaru,suv,2008,Red,19721,Brown,6,0
5028,2007,Honda,truck,2021,White,16385,Black,11,0
5029,2012,Subaru,suv,2021,White,14950,Black,1,0
5030,2017,Toyota,suv,2018,Red,9116,Brown,19,1
5031,2020,Honda,truck,2006,White,10619,Black,20,0
5032,2020,Honda,sedan,2012,White,18726,Black,1,0
5033,2017,Toyota,suv,2001,White,18825,Black,5,0
5034,2002,Honda,suv,2006,White,13783,Black,2,1
5035,2011,Toyota,truck,2019,Red,18359,Brown,2,1
5036,2021,Subaru,suv,2003,Blue,14428,Brown,10,1
5037,2015,Honda,truck,2003,Blue,21767,Black,9,0
5038,2015,Honda,sedan,2005,White,9118,Brown,9,0
5039,2002,Honda,truck,2017,White,14253,Brown,15,0
5040,2008,Toyota,truck,2010,Blue,24215,Black,8,1
5041,2013,Toyota,truck,2015,Blue,6046,Black,17,0
5042,2007,Subaru,sedan,2020,White,11638,Brown,14,0
5043,2023,Toyota,truck,2003,Red,19581,Brown,19,1
5044,2006,Toyota,suv,2008,White,18778,Black,10,1
5045,2003,Honda,truck,2018,Blue,19581,Black,15,1
5046,2007,Subaru,suv,2016,Blue,10833,Black,13,0
5047,2015,Honda,truck,2010,Blue,2365,Black,11,0
5048,2018,Subaru,truck,2013,Red,13499,Black,15,0
5049,2023,Toyota,truck,2010,White,4034,Black,9,0
5050,2008,Subaru,suv,2005,White,8881,Black,10,1
5051,2010,Subaru,truck,2003,White,24069,Black,17,0
5052,2003,Toyota,sedan,2005,White,6397,Black,20,0
5053,2017,Toyota,truck,2003,Red,21204,Brown,13,1
5054,2001,Honda,sedan,2016,Red,2530,Black,14,0
5055,2019,Subaru,suv,2011,White,1776,Brown,10,0
5056,2017,Subaru,sedan,2014,Blue,16858,Brown,14,0
5057,2019,Honda,truck,2023,Red,23499,Brown,14,1
5058,2018,Honda,sedan,2017,Red,1613,Black,5,1
5059,2001,Subaru,truck,2018,Red,4222,Brown,7,0
5060,2017,Subaru,truck,2009,White,4425,Brown,9,0
5061,2010,Subaru,sedan,2020,Blue,15787,Black,4,0
5062,2021,Honda,sedan,2003,Red,22228,Brown,19,0
5063,2007,Toyota,sedan,2015,Red,22978,Brown,9,0
5064,2002,Subaru,sedan,2006,Red,19916,Black,2,1
5065,2000,Subaru,suv,2022,Red,2361,Black,2,0
5066,2007,Toyota,suv,2021,Red,17854,Black,17,0
5067,2020,Honda,sedan,2013,Blue,3525,Black,15,0
5068,2000,Toyota,truck,2012,White,24138,Black,13,1
5069,2004,Subaru,truck,2017,Blue,15582,Brown,1,0
5070,2016,Honda,truck,2005,Blue,1147,Brown,14,0
5071,2010,Honda,truck,2008,Blue,19723,Black,17,0
5072,2020,Honda,truck,2009,White,22924,Black,15,0
5073,2003,Toyota,sedan,2020,Blue,8523,Black,5,1
5074,2014,Honda,suv,2005,White,17273,Black,16,0
5075,2009,Honda,suv,2010,Red,24180,Brown,17,0
5076,2017,Toyota,truck,2005,Blue,5418,Brown,20,0
5077,2015,Subaru,sedan,2022,Blue,4880,Black,10,1
5078,2020,Subaru,truck,2003,Red,1827,Brown,11,0
5079,2008,Toyota,truck,2020,Blue,4385,Black,11,0
5080,2022,Toyota,sedan,2016,White,11051,Brown,2,0
5081,2021,Toyota,truck,2005,Blue,16138,Brown,13,0
5082,2021,Honda,sedan,2005,Red,20289,Black,3,0
5083,2000,Subaru,suv,2001,Blue,20099,Black,17,0
5084,2001,Toyota,sedan,2010,White,21246,Brown,4,0
5085,2023,Subaru,sedan,2001,White,24608,Brown,8,0
5086,2013,Subaru,sedan,2015,Blue,13718,Black,20,0
5087,2002,Subaru,truck,2005,Blue,4012,Brown,7,0
5088,2012,Honda,sedan,2001,Red,1519,Black,5,0
5089,2002,Subaru,truck,2015,Blue,3192,Black,20,0
5090,2018,Honda,sedan,2023,Red,5509,Brown,11,0
5091,2010,Honda,truck,2013,White,20211,Brown,1,1
5092,2010,Subaru,truck,2013,Blue,18654,Brown,18,1
5093,2014,Toyota,truck,2011,White,24629,Brown,15,1
5094,2008,Honda,truck,2015,Red,1264,Brown,2,1
5095,2023,Subaru,truck,2014,Red,23578,Black,18,0
5096,2003,Subaru,suv,2021,White,16820,Black,10,0
5097,2023,Toyota,truck,2013,Blue,23137,Brown,18,1
5098,2007,Toyota,truck,2006,Blue,10658,Black,18,0
5099,2005,Subaru,truck,2003,White,11235,Brown,12,0
5100,2013,Honda,sedan,2012,Blue,18103,Brown,6,1
5101,2021,Subaru,sedan,2009,Blue,7144,Black,5,1
5102,2008,Honda,sedan,2021,White,1262,Black,19,0
5103,2006,Subaru,suv,2010,White,5421,Black,9,0
5104,2015,Toyota,suv,2021,Blue,10826,Brown,4,1
5105,2005,Honda,suv,2009,White,18644,Black,20,0
5106,2013,Toyota,sedan,2012,Blue,21773,Brown,14,0
5107,2014,Toyota,sedan,2013,Blue,7668,Brown,2,0
5108,2021,Toyota,truck,2013,Red,11066,Brown,9,1
5109,2015,Honda,truck,2019,Red,19731,Black,2,1
5110,2003,Toyota,suv,2019,White,13516,Black,10,1
5111,2008,Honda,suv,2019,Red,6550,Brown,16,0
5112,2002,Toyota,truck,2021,White,7493,Brown,2,0
5113,2009,Honda,truck,2007,Blue,15790,Brown,8,0
5114,2022,Honda,truck,2010,White,10265,Black,1,0
5115,2009,Honda,truck,2008,White,1250,Brown,12,0
5116,2006,Subaru,sedan,2018,Red,14934,Brown,17,0
5117,2021,Toyota,sedan,2012,Red,23659,Black,8,1
5118,2011,Toyota,suv,2015,White,5582,Brown,13,0
5119,2014,Subaru,suv,2015,Red,1288,Brown,15,0
5120,2016,Honda,suv,2009,White,23131,Brown,2,0
5121,2007,Honda,sedan,2005,Red,20478,Brown,5,0
5122,2007,Subaru,truck,2001,Red,16293,Brown,19,0
5123,2003,Subaru,suv,2007,Blue,11080,Brown,3,1
5124,2000,Toyota,sedan,2007,White,4292,Black,20,0
5125,2022,Honda,sedan,2020,Red,13490,Brown,17,0
5126,2020,Toyota,truck,2023,White,10189,Black,2,0
5127,2000,Honda,sedan,2018,Blue,11153,Brown,12,0
5128,2014,Subaru,sedan,2011,White,15010,Brown,3,0
5129,2007,Honda,suv,2021,White,19739,Black,2,0
5130,2010,Toyota,suv,2003,Red,22616,Brown,16,0
5131,2005,Toyota,sedan,2008,White,2144,Brown,11,0
5132,2019,Toyota,truck,2001,Red,21234,Black,1,1
5133,2022,Subaru,sedan,2013,Blue,3043,Black,7,0
5134,2021,Subaru,truck,2004,Red,14917,Brown,16,0
5135,2009,Toyota,suv,2016,White,12839,Black,6,0
5136,2006,Toyota,suv,2003,Blue,1555,Black,5,0
5137,2000,Honda,sedan,2004,Blue,20245,Brown,2,1
5138,2004,Toyota,suv,2022,Blue,7809,Brown,15,0
5139,2021,Subaru,suv,2008,White,10127,Black,4,1
5140,2019,Subaru,truck,2018,Blue,17198,Black,15,0
5141,2002,Honda,sedan,2018,Blue,4659,Black,6,0
5142,2004,Subaru,truck,2021,White,23506,Brown,18,1
5143,2010,Subaru,sedan,2003,White,22752,Black,5,1
5144,2005,Subaru,suv,2022,Red,21648,Brown,6,1
5145,2012,Honda,truck,2020,Blue,14130,Brown,5,0
5146,2015,Toyota,sedan,2002,Blue,12923,Brown,20,0
5147,2008,Honda,truck,2005,Red,16515,Black,12,0
5148,2005,Toyota,truck,2014,Blue,6724,Black,15,0
5149,2014,Subaru,truck,2022,Blue,10110,Black,14,0
5150,2006,Honda,sedan,2006,Blue,17208,Brown,18,0
5151,2020,Toyota,suv,2002,Red,14685,Black,16,0
5152,2003,Toyota,truck,2012,Red,9365,Black,7,0
5153,2015,Honda,suv,2013,Blue,21672,Brown,19,0
5154,2017,Subaru,suv,2003,Red,7581,Brown,13,1
5155,2012,Honda,truck,2003,White,19752,Brown,20,1
5156,2012,Honda,truck,2023,Red,5885,Black,3,0
5157,2019,Honda,sedan,2014,Red,15609,Brown,1,0
5158,2001,Subaru,suv,2022,Blue,17632,Black,1,1
5159,2007,Subaru,truck,2004,Red,23810,Black,17,1
5160,2005,Subaru,sedan,2003,Blue,13546,Black,11,0
5161,2020,Honda,truck,2023,Red,11770,Brown,13,0
5162,2014,Toyota,truck,2021,Red,21250,Black,8,1
5163,2011,Subaru,sedan,2010,White,2886,Brown,7,0
5164,2001,Honda,sedan,2020,White,3080,Black,6,1
5165,2015,Honda,truck,2017,Red,15694,Black,10,0
5166,2019,Subaru,suv,2005,White,11546,Brown,11,0
5167,2019,Honda,sedan,2005,White,11742,Brown,10,0
5168,2011,Subaru,truck,2004,Blue,19889,Brown,15,1
5169,2019,Subaru,truck,2017,White,15773,Black,7,0
5170,2003,Toyota,truck,2000,Red,5252,Brown,12,0
5171,2023,Toyota,suv,2007,Red,11418,Black,16,0
5172,2010,Honda,truck,2022,Red,1856,Brown,5,0
5173,2006,Toyota,sedan,2016,Red,22724,Black,11,0
5174,2017,Toyota,truck,2010,White,17780,Brown,7,1
5175,2016,Subaru,suv,2014,Blue,12155,Black,18,0
5176,2022,Honda,suv,2002,Red,23917,Black,4,0
5177,2021,Subaru,sedan,2021,White,3777,Black,17,0
5178,2005,Subaru,sedan,2011,Red,11890,Black,2,1
5179,2015,Subaru,suv,2020,Red,2609,Black,5,1
5180,2022,Subaru,truck,2023,Blue,6050,Brown,10,0
5181,2004,Subaru,sedan,2016,White,3643,Brown,3,0
5182,2006,Subaru,sedan,2021,Red,18584,Black,17,0
5183,2014,Toyota,suv,2002,Blue,10125,Brown,15,0
5184,2002,Toyota,suv,2013,White,3227,Black,12,0
5185,2018,Toyota,truck,2012,White,15408,Brown,2,0
5186,2018,Honda,suv,2014,White,18473,Brown,15,0
5187,2015,Honda,truck,2005,Blue,1021,Brown,5,0
5188,2020,Toyota,truck,2014,Blue,22079,Brown,6,1
5189,2016,Honda,suv,2013,Blue,23169,Brown,1,1
5190,2012,Subaru,sedan,2021,Red,21257,Black,16,0
5191,2021,Honda,suv,2006,White,4961,Brown,13,0
5192,2011,Toyota,sedan,2015,Blue,5289,Black,9,1
5193,2001,Toyota,truck,2004,White,23658,Brown,13,1
5194,2010,Honda,sedan,2002,Red,4084,Black,4,0
5195,2009,Subaru,truck,2005,Blue,20335,Black,8,1
5196,2019,Honda,truck,2000,Red,19121,Black,4,1
5197,2017,Toyota,sedan,2011,Red,22708,Brown,7,0
5198,2010,Honda,sedan,2016,Red,12664,Black,11,0
5199,2007,Honda,truck,2011,Red,2292,Brown,8,0
5200,2011,Honda,suv,2011,Red,1555,Brown,12,0
5201,2022,Toyota,sedan,2023,White,11822,Black,1,0
5202,2016,Toyota,suv,2012,White,4907,Black,13,0
5203,2007,Toyota,suv,2022,Red,13683,Black,14,0
5204,2023,Toyota,suv,2019,Blue,3015,Brown,12,0
5205,2001,Subaru,suv,2017,Blue,9672,Black,15,0
5206,2022,Honda,sedan,2006,Red,3261,Brown,14,0
5207,2019,Honda,sedan,2003,Blue,16457,Brown,20,0
5208,2017,Subaru,truck,2016,Red,14585,Black,13,0
5209,2013,Subaru,truck,2015,White,2932,Black,17,0
5210,2017,Subaru,suv,2023,Red,1900,Brown,6,0
5211,2018,Subaru,suv,2017,White,23595,Black,2,0
5212,2013,Subaru,truck,2017,Blue,10527,Black,3,1
5213,2014,Subaru,truck,2007,White,10465,Black,20,0
5214,2021,Honda,sedan,2019,Red,13530,Brown,12,0
5215,2022,Subaru,truck,2016,Red,9564,Brown,3,1
5216,2013,Subaru,sedan,2004,Red,10842,Black,6,0
5217,2008,Subaru,truck,2007,White,5213,Brown,5,0
5218,2002,Subaru,sedan,2006,Red,3064,Brown,1,1
5219,2009,Toyota,truck,2017,White,15716,Brown,12,0
5220,2013,Subaru,sedan,2012,White,5081,Black,17,0
5221,2013,Honda,sedan,2023,Blue,13825,Black,19,0
5222,2014,Honda,sedan,2020,Red,5132,Black,2,0
5223,2015,Subaru,sedan,2019,Red,4511,Black,20,0
5224,2015,Toyota,sedan,2019,Red,13331,Brown,4,0
5225,2018,Toyota,suv,2014,Blue,20800,Brown,13,0
5226,2019,Subaru,sedan,2014,Blue,18751,Black,11,0
5227,2006,Toyota,sedan,2023,Red,15642,Black,13,0
5228,2009,Honda,truck,2012,White,13162,Black,14,0
5229,2019,Toyota,suv,2013,Red,8170,Black,15,0
5230,2014,Subaru,truck,2007,White,23246,Black,2,1
5231,2000,Subaru,suv,2013,Red,3268,Brown,12,0
5232,2014,Toyota,truck,2007,Blue,20132,Black,9,1
5233,2006,Subaru,suv,2001,Red,6403,Black,15,0
5234,2007,Subaru,truck,2023,Red,17929,Black,6,1
5235,2022,Toyota,truck,2005,White,22236,Brown,14,1
5236,2022,Subaru,truck,2018,White,22206,Brown,19,0
5237,2021,Honda,truck,2003,White,5108,Black,7,0
5238,2012,Toyota,suv,2008,White,18601,Black,1,0
5239,2016,Honda,suv,2022,Red,23342,Brown,19,0
5240,2015,Honda,suv,2014,Blue,23378,Black,4,1
5241,2018,Honda,truck,2001,Red,4823,Brown,12,0
5242,2007,Toyota,truck,2006,Blue,6390,Black,13,0
5243,2017,Subaru,truck,2022,Blue,6200,Brown,8,0
5244,2006,Toyota,suv,2016,White,7006,Black,4,0
5245,2023,Subaru,suv,2017,Red,6203,Black,1,0
5246,2001,Toyota,truck,2001,Blue,18952,Brown,13,1
5247,2012,Subaru,sedan,2004,Red,10735,Brown,2,0
5248,2004,Subaru,truck,2000,White,11360,Brown,6,0
5249,2007,Subaru,truck,2010,Blue,18789,Black,18,0
5250,2022,Toyota,truck,2020,Blue,22536,Black,14,1
5251,2002,Subaru,sedan,2023,White,10110,Black,12,0
5252,2003,Toyota,suv,2004,Blue,17386,Black,16,0
5253,2005,Subaru,truck,2019,Blue,9048,Black,15,0
5254,2004,Subaru,suv,2004,White,12114,Black,19,0
5255,2014,Subaru,truck,2011,Red,10896,Black,3,1
5256,2018,Subaru,truck,2007,White,10846,Black,18,0
5257,2004,Toyota,truck,2020,Blue,21700,Brown,17,1
5258,2017,Subaru,suv,2009,Red,3880,Brown,12,0
5259,2017,Subaru,sedan,2014,Red,4876,Brown,10,1
5260,2023,Honda,suv,2016,Blue,22823,Brown,4,1
5261,2009,Honda,suv,2022,Blue,20581,Brown,17,0
5262,2016,Honda,suv,2019,Blue,6300,Brown,2,1
5263,2011,Toyota,truck,2020,White,8193,Black,13,0
5264,2007,Toyota,suv,2007,Red,15239,Black,19,0
5265,2007,Toyota,sedan,2012,Blue,23949,Brown,17,0
5266,2017,Toyota,suv,2003,Red,15309,Brown,3,1
5267,2021,Subaru,suv,2013,Red,13871,Brown,1,0
5268,2013,Honda,sedan,2022,Blue,20541,Black,16,0
5269,2015,Subaru,sedan,2009,White,22646,Brown,16,0
5270,2013,Toyota,truck,2023,White,18573,Brown,13,1
5271,2007,Toyota,suv,2000,Blue,21337,Brown,11,0
5272,2007,Honda,sedan,2000,Blue,13732,Brown,14,0
5273,2016,Toyota,sedan,2010,Blue,22930,Black,2,1
5274,2001,Honda,truck,2000,Blue,16623,Brown,9,1
5275,2017,Subaru,truck,2020,White,11740,Black,1,0
5276,2007,Honda,sedan,2020,White,20788,Brown,4,0
5277,2018,Honda,suv,2000,Blue,14849,Black,17,0
5278,2000,Honda,sedan,2007,Blue,2769,Black,9,1
5279,2018,Toyota,sedan,2003,White,7429,Brown,11,0
5280,2019,Subaru,sedan,2012,Blue,8860,Brown,18,0
5281,2001,Honda,truck,2013,White,22586,Black,17,1
5282,2010,Honda,suv,2004,Blue,24932,Brown,1,1
5283,2016,Subaru,truck,2019,White,5369,Brown,14,0
5284,2001,Honda,suv,2008,Red,4026,Black,14,0
5285,2011,Toyota,suv,2004,Blue,24430,Black,6,1
5286,2003,Honda,sedan,2016,Blue,1818,Brown,10,0
5287,2005,Subaru,suv,2020,White,22352,Brown,12,0
5288,2006,Subaru,truck,2017,White,14659,Black,17,1
5289,2018,Subaru,suv,2023,Red,15590,Brown,15,0
5290,2006,Toyota,truck,2011,White,21870,Black,18,0
5291,2003,Honda,truck,2006,Blue,9638,Black,2,0
5292,2013,Subaru,truck,2016,Blue,10854,Brown,7,1
5293,2019,Toyota,truck,2010,White,4905,Brown,4,0
5294,2019,Subaru,suv,2023,Red,15098,Black,15,0
5295,2003,Subaru,sedan,2000,White,13009,Brown,17,0
5296,2013,Subaru,sedan,2006,White,18243,Brown,10,0
5297,2018,Honda,truck,2014,Red,8617,Black,20,0
5298,2014,Subaru,suv,2019,Blue,5623,Brown,9,0
5299,2018,Toyota,suv,2016,Blue,6983,Brown,8,1
5300,2001,Honda,suv,2013,Blue,6687,Brown,18,0
5301,2022,Toyota,sedan,2010,Red,21840,Brown,13,0
5302,2021,Subaru,suv,2010,White,16306,Black,10,0
5303,2003,Subaru,truck,2021,Blue,5684,Brown,6,0
5304,2009,Honda,truck,2007,White,1086,Brown,4,0
5305,2020,Honda,suv,2022,Blue,23245,Brown,15,0
5306,2021,Subaru,truck,2022,Red,19436,Black,12,1
5307,2011,Honda,sedan,2017,White,2096,Brown,10,1
5308,2008,Honda,truck,2017,Blue,18624,Black,4,1
5309,2023,Subaru,suv,2008,White,9651,Black,13,0
5310,2005,Subaru,truck,2018,Red,15924,Brown,12,0
5311,2008,Honda,truck,2015,Blue,1390,Black,18,0
5312,2004,Toyota,suv,2005,White,1466,Brown,19,0
5313,2014,Honda,sedan,2019,Blue,24837,Black,14,0
5314,2007,Honda,suv,2004,Red,16744,Black,12,0
5315,2012,Subaru,suv,2013,Red,4070,Black,10,0
5316,2012,Toyota,truck,2021,White,10474,Black,12,0
5317,2007,Toyota,sedan,2006,White,20971,Brown,1,0
5318,2011,Subaru,sedan,2010,Red,17284,Brown,5,0
5319,2008,Honda,suv,2009,White,6529,Brown,1,0
5320,2007,Toyota,sedan,2010,White,7826,Brown,6,0
5321,2020,Subaru,suv,2006,Blue,23906,Black,19,1
5322,2002,Subaru,truck,2020,Red,7702,Black,8,1
5323,2005,Honda,suv,2023,Blue,14836,Black,5,1
5324,2008,Toyota,sedan,2012,White,8942,Brown,13,0
5325,2006,Toyota,suv,2002,Red,16618,Black,18,0
5326,2000,Honda,truck,2013,White,11306,Brown,15,0
5327,2012,Subaru,truck,2013,Red,6628,Black,10,0
5328,2016,Toyota,truck,2023,Blue,2213,Brown,12,0
5329,2009,Subaru,suv,2022,Blue,13648,Brown,1,1
5330,2004,Subaru,truck,2020,White,13263,Brown,20,0
5331,2015,Toyota,suv,2014,White,7198,Brown,2,0
5332,2001,Subaru,sedan,2002,Blue,10631,Brown,10,1
